auxco_id,title,task,task_description,default_kldb_id,default_isco_id,kldb_title_short
1837,Produktmanager/in,"Planung, Koordination und Optimierung von Marketingkampagnen und Marketingkonzepten","z.B. durch die Festlegung von Marketingzielen für Wachstum und Entwicklung des Unternehmens sorgen; Informationen über wichtige Marktfaktoren, wie Zielgruppen und die Situation der Konkurrenzunternehmen erheben; Marketingstrategien und Absatzpläne erstellen und der Geschäftsleitung präsentieren; Werbeträger bewerten und auswählen; Preisverhandlungen über Werbeflächen und -zeiten führen; Vorgaben für die Kreation formulieren, die kreative Umsetzung steuern und Arbeitsergebnisse kontrollieren und abnehmen; interne und externe Herstellungsprozesse organisieren und planen sowie Zeit, Kosten und Qualität überwachen; potenzielle Nachfrage- und Marktmerkmale neuer Güter und Dienstleistungen erforschen; Beratungen hinsichtlich aller Marketingelemente wie Produktmix, Preise, Werbung und Verkaufsförderung",92113,2431,Werbung und Marketing
3503,Marketingassistent/in,Unterstützung von akademischen Fachkräften bei der Vorbereitung und Durchführung von Marketingveranstaltungen und Werbekampagnen,z.B. bei der Entwicklung von Kommunikationskonzepten für medienübergreifende Kampagnen oder für Einzelmaßnahmen assistieren; Aufträge von Kunden für Werbe- und Marketingaktionen entgegennehmen sowie die Korrespondenz vorbereiten; interne und externe Herstellungsprozesse überwachen; bei der Vertragsgestaltung mitwirken; Rechnungen für die erbrachten Leistungen erstellen,92112,4419,Werbung und Marketing
1002,Callcenteragent/in (Inbound),"Bearbeitung von Anfragen, Aufträgen oder Reklamationen im Inboundbereich per Telefon oder E-Mail",z.B. Kundenanfragen beantworten und Kunden über verschiedene Produkte beraten; Aufträge in Computersystemen erfassen; Informationen an Kunden versenden,92122,4222,Dialogmarketing
1003,Verkäufer/in - Telemarketing,"Kontaktaufnahme mit Kunden, meist per Telefon, um Waren und Dienstleistungen zu verkaufen",z.B. Produkte per Telefon oder E-Mail bewerben; Info-Broschüren und Waren versenden; Termine mit Handelsvertretern vereinbaren; Aktualisierung von Marketing-Datenbanken,92122,5244,Dialogmarketing
3504,Teamleiter/in - Callcenter,Beaufsichtigung und Koordination der Bürokräfte im Dialogmarketing sowie Übernahme organisatorischer Aufgaben in Callcentern,"z.B. Arbeitszeiten und Arbeitsaufgaben festlegen und zuteilen; arbeitsbezogene Probleme klären; Berichte erstellen und der Geschäftsleitung vorlegen; Mitarbeiter bezüglich der Unternehmensrichtlinien schulen oder die Durchführung von Schulungen veranlassen; die Arbeitsleistung von Mitarbeiter evaluieren; Einhaltung von inhaltlichen Vorgaben, Budgets und gesetzlichen Vorschriften überwachen; bei Rekrutierung, Befragung und Auswahl von Mitarbeitern unterstützen",92123,3341,Dialogmarketing
3518,Account-Manager/in,"Aufbau, Pflege und strategische Weiterentwicklung von Kundenbeziehungen",z.B. relevante Märkte beobachten; Vorschläge für die Weiterentwicklung der Verkaufsgebiete und -aktivitäten erarbeiten; Kundenakquisitionen vorbereiten und durchführen; Kundenentwicklungspläne erstellen; Beratungs- und Verkaufsgespräche führen; Geschäftsbeziehungen verbessern; Kundenzufriedenheit sicherstellen; Vertragsverhandlungen führen und bestehende Vertragsbeziehungen pflegen,92133,2431,Kundenmanagement
3515,Werbeleiter/in,Führungsaufgaben mit Personalverantwortung im Werbungs- und Marketingbereich eines Unternehmens,"z.B. Kommunikationsstrategien ausarbeiten; zentrale Botschaften formulieren; Kreativbriefings für die Zusammenarbeit mit Agenturen erstellen und Gestaltungskonzepte beurteilen; Mediaplan erstellen; die gesamte Einkaufsverantwortung übernehmen; Verträge mit Kunden oder Zeitungen, Radio- oder Fernsehsendern und Werbeagenturen aushandeln; Mitarbeiter im Bereich Werbung und Marketing leiten und überwachen; betriebliche und administrative Verfahren festlegen und leiten; Budget festlegen und verwalten",92194,1222,Werbung und Marketing (Führungskraft)
3510,Pressesprecher/in,Kommunikation mit der Presse und Öffentlichkeit zur positiven Darstellung des Arbeitgebers,"z.B. Redaktionen mit Pressemitteilungen und Stellungnahmen beliefern; Interviews geben; Pressekonferenzen abhalten; Kommunikationsstrategien planen und implementieren; Geschäftsberichte, Broschüren und Informationsblätter gestalten und redigieren; Informationen über Firmenereignisse, Produkte und Veranstaltungen gezielt weitergeben; Führungskräften assistieren und sie bei Fragen zum Umgang mit den Medien beraten",92204,2432,Öffentlichkeitsarbeit
3513,Public-Relations-Manager/in,Planung und Koordination von medialen Image- und Kommunikationsstrategien bei politischen Kampagnen oder zur positiven Darstellung des Auftraggebers,"z.B. geeignete Kommunikationsstrategien und Konzepte entwickeln und ausarbeiten; Veranstaltungen, Aktionen und Kampagnen zur Förderung von Firmenwert und positiver Öffentlichkeitswirkung entwickeln und durchführen; Fundraising für eine Non-Profit-Organisation betreiben; Pressemitteilungen verfassen; die organisationsinterne Kommunikation steuern; an der Gestaltung der Firmenzeitung und des Intranets mitarbeiten; die Financial Community über Entwicklungen und Ergebnisse des Unternehmens informieren; Kontakte zu wichtigen Entscheidungsträgern aufbauen und pflegen; einschlägige Situations- und Meinungsanalysen sowie Stärken- und Schwächen-Profile des Unternehmens erstellen oder beauftragen",92203,2432,Öffentlichkeitsarbeit
3511,Leiter/in- Presse- und Öffentlichkeitsarbeit,"Führungsaufgaben mit Personalverantwortung im Bereich der Presse- und Öffentlichkeitsarbeit von Unternehmen, Verbänden oder Parteien","z.B. die Presse- und Öffentlichkeitsarbeit planen, leiten und koordinieren; die Öffentlichkeit zielgerichtet über Entwicklungen in der Organisation informieren und dabei eine positive Außenwirkung erzielen; Personal koordinieren sowie die Auswahl, Schulung und Leistung von Mitarbeitern überwachen; betriebliche und administrative Verfahren festlegen; Budget festlegen, Ausgaben kontrollieren und einen effizienten Ressourceneinsatz sicherstellen",92294,1222,Öffentlichkeitsarbeit (Führungskraft)
3506,Medienfachwirt/in,Organisation und Koordination der Gestaltung und Herstellung von Printmedien und elektronischen Medien,"z.B. Printmedien, Ton- und Bildproduktionen, Computergrafiken sowie Multimediaprodukte planen, kalkulieren, gestalten und produzieren lassen; Kundenanforderungen analysieren; Verlagsverträge entwerfen; Rechte und Lizenzen erwerben und verwerten; Kosten-Leistungs-Rechnungen durchführen; Kunden über Medienprodukte und Dienstleistungen des Unternehmens beraten; Bürokräfte anleiten und betreuen",92303,3343,Verlags- und Medienkaufleute
3519,Medienkaufmann/-frau - Digital und Print,Durchführung von kaufmännischen und organisatorischen Aufgaben in einem Verlag,"z.B. bei der Produkt- und Programmplanung für Medienprodukte wie Film-, TV- und Hörfunkprojekte, Computerspiele, Websites, Bücher und Zeitungen mitwirken; bei der Entwicklung von Marketingkonzepten für Print-, elektronische und audiovisuelle Medien assistieren; deren Gestaltungs- und Herstellungsprozesse organisieren; beim Kauf und Verkauf von Rechten und Lizenzen mitwirken; Produktions- und Vertriebskosten mithilfe eines vorgefertigten Schemas berechnen",92302,4419,Verlags- und Medienkaufleute
3520,Medienmanager/in,"Planung, Koordination und Optimierung von Marketingstrategien in der Verlags- oder Medienwirtschaft","z.B. in der Verlags- und Medienwirtschaft Werberichtlinien und -kampagnen zur Unterstützung der Absatzziele planen und organisieren; Wachstum und Entwicklung eines Verlages durch Festlegung und Umsetzung von Marketingzielen, Richtlinien und Programmen unterstützen; die Verlagsleitung und Kunden hinsichtlich Strategien und Kampagnen zur Erreichung von Zielmärkten beraten; die Medienlandschaft und Konsumentenmuster und -präferenzen analysieren; Markterhebungen zur Identifikation von Marktchancen für Güter und Dienstleistungen durchführen bzw. durchführen lassen; Konsumtrends im Bereich der Mediennutzung prognostizieren; Beratungen hinsichtlich Produktmix, Werbung, Verkaufsförderung und Verkaufs- und Vertriebskanäle durchführen",92304,2431,Verlags- und Medienkaufleute
3505,Literaturagent/in,Aushandeln von Projekten und Verträgen in der Verlags- oder Medienwirtschaft sowie die Betreuung von Autoren,"z.B. Kontakte zu Autoren, Verlagen und Rechteinhabern halten; Honorare verhandeln und Verträge ausarbeiten; Abrechnungen durchführen sowie die Einhaltung der Konditionen und Zahlungen kontrollieren; Manuskripte hinsichtlich ihrer Qualität und ihrer Marktchancen prüfen",92384,3339,Verlags- und Medienkaufleute
3507,Anzeigenverkäufer/in,Betreuung von Anzeigenkunden sowie Verkauf von Anzeigeflächen,"z.B. Anzeigeflächen für Print- und elektronische Medien verkaufen; das Neukundengeschäft ausbauen; über spezifische Werbewirkungen, die Verwendung von gestalterischen Elementen sowie über Größe und Preise der Anzeigen informieren; an der Gestaltung von Anzeigen mitwirken; Marketingmaßnahmen planen und durchführen",92382,4419,Verlags- und Medienkaufleute
3508,Assistent/in - Filmgeschäftsführung,Durchführung von Verwaltungs- und Organisationstätigkeiten bei Film- und Fernsehproduktionen,z.B. bei der Kalkulation und Finanzierung von Film- und Fernsehproduktionen mitwirken; den Einsatz von Personal- und Materialressourcen auswählen und planen; Aufträge ausstellen; Rechnungen buchen und Zahlungen anweisen; Budgets für Film- und Fernsehproduktionen aufstellen und deren Einhaltung überwachen; Werbemaßnahmen durchführen; Kontakte zur Fach- und Tagespresse sowie zu Filmverleihen pflegen,92382,4419,Verlags- und Medienkaufleute
3509,Art-Buyer,Organisation und Koordination von Werbeproduktionen sowie Vermittlung von Kontakten zwischen Werbeagenturen und künstlerischen Auftragsnehmern,"z.B. Informationen über zu verkaufende Dienste und über potenzielle Käufer beschaffen; Adressen interessanter Zielgruppen für ein Produkt bzw. ein Unternehmen recherchieren; Fotografen, Stylisten, Models und Kleindarsteller für Fotoshootings auswählen; Kontakt zu nationalen und internationalen Agenturen im Marketing- und Werbebereich sowie zu Location Scouts halten; Casting-Vorschläge mit den Kunden besprechen; Aufträge und Termine koordinieren; Honorarverhandlungen führen; Kostenvoranschläge erstellen; Aufträge erteilen und Verträge unterzeichnen; Produktionskosten überwachen",92383,3339,Verlags- und Medienkaufleute
3526,Listbroker/in,Recherche nach Privat- und Firmenadressen für den Verkauf oder die Vermietung an Unternehmen,"z.B. Adressen interessanter Zielgruppen für ein Produkt bzw. ein Unternehmen recherchieren, zusammenstellen und aktualisieren; Adressen an Unternehmen verkaufen oder vermieten; elektronische Adressverzeichnisse anlegen; über die Preise und Nutzungsrechte von Adressen mit Kunden verhandeln; Werbemittel über Produkte per Post oder E-Mail versenden",92384,3339,Verlags- und Medienkaufleute
3521,Verleger/in (Medien/Musik),Führungsaufgaben mit Personalverantwortung in der Verlags- oder Medienwirtschaft,"z.B. die strategische Zielplanung und kaufmännische Gesamtleitung eines Verlages übernehmen; die Programmplanung mit dem Lektorat und der Redaktion abstimmen; die bestehenden Produktlinien an neue Kundenbedürfnisse anpassen; Mitarbeiter anleiten und führen sowie ihre Leistung evaluieren; die administrativen Abläufe wie Berichterstellung, Ausgaben für Betriebsgüter, Ausrüstung und Dienstleistungen kontrollieren; das Budget festlegen und verwalten; die Auswahl und Schulung der Mitarbeiter überwachen; das Unternehmen nach außen vertreten; Kooperationen mit anderen Unternehmen vereinbaren, die an Produktion und Verkauf beteiligt werden sollen",92394,1349,Verlags- und Medienwirtschaft (Führungskraft)
1838,Redakteur/in,"Produktion von Beiträgen für Printmedien, Radio, TV oder digitale Medien","z.B. die Öffentlichkeit über Sachverhalte informieren, die von allgemeiner, politischer, wirtschaftlicher oder kultureller Bedeutung sind; Beiträge für Zeitungen, Zeitschriften, Hörfunk, Fernsehen oder digitale Medien planen, konzipieren, produzieren und prüfen; redaktionelle Inhalte für Internet- und Intranet-Angebote entwickeln und verwalten; Fotos, Grafiken, Töne und Filmssequenzen organisieren; Nutzungsrechte erwerben; nach geeignetem Bildmaterial in Bilddatenbanken, Archiven, bei Pressestellen oder direkt bei professionellen Bildagenturen recherchieren; Leitartikel, Kommentare oder kritische Rezensionen verfassen; musikalische Neuerscheinungen vorstellen; Konzertaufführungen rezensieren; Materialien zur Veröffentlichung auswählen; Kontakte mit Produktionsmitarbeitern herstellen und pflegen",92413,2642,Redakteure/Redakteurinnen und Journalisten/Journalistinnen
3501,Redaktionsassistent/in,Unterstützung von Journalisten und Redakteuren bei redaktionellen und organisatorischen Aufgaben,"z.B. Hintergrundinformationen zu aktuellen Themen, Drehorten und Interviewpartnern recherchieren; Filmmaterial und Interviews nachbearbeiten; Sekretariatsarbeiten erledigen, wie Termine koordinieren, Geschäftsreisen organisieren, Messestände und -auftritte vorbereiten und Kostenvoranschläge einholen",92412,4419,Redakteure/Redakteurinnen und Journalisten/Journalistinnen
3524,Technische/r Redakteur/in,Konzeption und Erstellung technischer Dokumentationen,"z.B. Gebrauchs-, Bedienungs-, Montage-, Konstruktions- und Reparaturanleitungen erstellen; Informationen über das zu beschreibende Produkt sammeln, bewerten und systematisieren; Sprache, Inhalt und Aufbau von Texten wählen; Grafiken, Tabellen und Illustrationen erstellen; Redaktionsaufträge entgegennehmen und koordinieren; rechtliche Grundlagen und Normen beachten",92413,2641,Redakteure/Redakteurinnen und Journalisten/Journalistinnen
3527,Community-Manager/in,Entwicklung und Betreuung von Online-Communities in den sozialen Medien,"z.B. Diskussionsforen einrichten und moderieren; Expertenchats organisieren; Online-Gewinnspiele organisieren; Veranstaltungen und Treffen der Community-Mitglieder außerhalb des virtuellen Raumes organisieren; Nutzerkontakte und Forumsbeiträge auswerten; Unternehmen bei zielgerechten Marketing, Markterkundungen und Wettbewerbsanalysen unterstützen",92413,3514,Redakteure/Redakteurinnen und Journalisten/Journalistinnen
3502,Verlagslektor/in,Betreuung von Autoren und Prüfung ihrer Manuskripte sowie das Führen von Honorarverhandlungen,z.B. in Zusammenarbeit mit der Verlagsleitung Programmstrategien entwickeln; Autoren gewinnen; Manuskripte aufbereiten und inhaltliche und sprachliche Änderungen vorschlagen; Manuskripte nach Kriterien wie Qualität oder Marktpotenzial beurteilen; Entscheidungen über Verlags- und Lizenzverträge treffen; den Erwerb und Verkauf von Verwertungs- und Nutzungsrechten überwachen,92424,2641,Lektoren/Lektorinnen
3514,Schriftsteller/in,Verfassen von belletristischen Texten wie Romanen oder Theaterstücken zur Veröffentlichung,"z.B. Romane, Erzählungen, Kurzgeschichten, Gedichte, Theaterstücke oder Hörspiele konzeptionieren und verfassen; Redemanuskripte für verschiedene Anlässe anfertigen; Broschüren, Handbücher und ähnliche technische Publikationen verfassen; faktische Inhalte erforschen und andere notwendige Informationen beschaffen; Materialien zur Veröffentlichung auswählen und Kontakte zu Verlagen oder Literaturagenten knüpfen",92434,2641,Autoren/Autorinnen und Schriftsteller/innen
3525,Drehbuchautor/in,Verfassen von Drehbüchern für Film- und Fernsehproduktionen,"z.B. Drehbücher für Film- und Fernsehproduktionen verfassen; Inhalt, Handlung und Figuren einer Geschichte entwickeln; Dialoge ausarbeiten; Schauplätze beschreiben; detaillierte Angaben über räumliche und zeitliche Abfolgen, Requisiten, Geräusche, Musik, Licht und Stimmungen erstellen",92434,2641,Autoren/Autorinnen und Schriftsteller/innen
